CODIGO;DESCRIPCION;AGENTE PROPIETARIO;PORCENTAJE PROPIEDAD;TIPO UNIDAD;ESTADO;ZONA/FRONTERA
UFD;UNION FENOSA DISTRIBUCION;UNIÓN FENOSA DISTRIBUCIÓN, S.A.;100;DISTRIBUIDOR;BAJA;ZONA ESPANOLA
UFDCI1;UFD INCUMPLIMIENTOS CESUR;UNIÓN FENOSA DISTRIBUCIÓN, S.A.;100;UDAD. INCUMP. SUBASTAS CESUR;BAJA;ZONA ESPANOLA
UFDVD1;VENTA EXCED. AUTOPROS. UFD;UNIÓN FENOSA DISTRIBUCIÓN, S.A.;100;GENERACION;BAJA;ZONA ESPANOLA
UFDVS1;UFD AJUSTE CLIENTES;UNIÓN FENOSA DISTRIBUCIÓN, S.A.;100;VENTA DIST. AJUSTE CLIENTES;BAJA;ZONA ESPANOLA
UFGC;UGH. UF-GALICIA COSTA;GAS NATURAL SDG;100;GENERACION;;ZONA ESPANOLA
UFGC02;UNION FENOSA COMPRA (PORT);GAS NATURAL SDG (UNION FENOSA GENERACION);100;COMERCIALIZADOR;BAJA;FRONTERA PORTUGAL
UFGC03;UNION FENOSA COMPRA (FRAN);GAS NATURAL SDG (UNION FENOSA GENERACION);100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
UFGC05;UNION FENOSA COMPRA (MARR);GAS NATURAL SDG (UNION FENOSA GENERACION);100;COMERCIALIZADOR;BAJA;FRONTERA MARRUECOS
UFGCA3;UNION FENOSA COMPRA 2 (FRANC.);GAS NATURAL SDG (UNION FENOSA GENERACION);100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
UFGCP3;UF G DERECHOS COMPRA(FRAN);GAS NATURAL SDG (UNION FENOSA GENERACION);100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
UFGRE1;UFG VENTA REG. ESPECIAL;GAS NATURAL SDG (UNIÓN FENOSA GENERACIÓN);100;GENERACION;BAJA;ZONA ESPANOLA
UFGRE2;UFG VENTA REG. ESPECIAL 2;GAS NATURAL SDG (UNIÓN FENOSA GENERACIÓN);100;GENERACION;BAJA;ZONA ESPANOLA
UFGRE3;UFG VENTA REG. ESPECIAL 3;GAS NATURAL SDG (UNIÓN FENOSA GENERACIÓN);100;GENERACION;BAJA;ZONA ESPANOLA
UFGV02;UNION FENOSA VENTA (PORT);GAS NATURAL SDG (UNION FENOSA GENERACION);100;COMERCIALIZADOR;BAJA;FRONTERA PORTUGAL
UFGV03;UNION FENOSA VENTA (FRAN);GAS NATURAL SDG (UNION FENOSA GENERACION);100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
UFGV05;UNION FENOSA VENTA (MARR);GAS NATURAL SDG (UNION FENOSA GENERACION);100;COMERCIALIZADOR;BAJA;FRONTERA MARRUECOS
UFGVA3;UNION FENOSA VENTA 2 (FRANC.);GAS NATURAL SDG (UNION FENOSA GENERACION);100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
UFGVB3;UNION FENOSA VENTA 3 (FRANC.);GAS NATURAL SDG (UNION FENOSA GENERACION);100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
UFGVC3;UNION FENOSA VENTA 4 (FRANC.) UNION FENOSA VENTA 5 (FRANC.);GAS NATURAL SDG (UNION FENOSA GENERACION);100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
UFGVD3;;GAS NATURAL SDG (UNION FENOSA GENERACION);100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
UFGVE3;UNION FENOSA VENTA 6 (FRANC.);GAS NATURAL SDG (UNION FENOSA GENERACION);100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
UFM01;UNION FENOSA COMERCIAL;UNION FENOSA COMERCIAL;100;COMERCIALIZADOR;BAJA;ZONA ESPANOLA
UFMC02;UNION FE. COMERCIAL COMP (POR);UNION FENOSA COMERCIAL;100;COMERCIALIZADOR;BAJA;FRONTERA PORTUGAL
UFMC2;UNION FENOSA COM. PORTUGAL;UNION FENOSA COMERCIAL;100;COMERCIALIZADOR;BAJA;ZONA PORTUGUESA
UFMCA1;UNION FENOSA COMERCIAL (ESP) 2;UNION FENOSA COMERCIAL;100;COMERCIALIZADOR;BAJA;ZONA ESPANOLA
UFMCB1;UNION FENOSA COMERCIAL (ESP) 3;UNION FENOSA COMERCIAL;100;COMERCIALIZADOR;BAJA;ZONA ESPANOLA
UFMCC1;UNION FENOSA COMERCIAL (ESP) 4;UNION FENOSA COMERCIAL;100;COMERCIALIZADOR;BAJA;ZONA ESPANOLA
UFMI;UGH. UF-MINO;GAS NATURAL SDG;100;GENERACION;;ZONA ESPANOLA
UFMV02;UNION FEN. COMERCIAL VEN (POR);UNION FENOSA COMERCIAL;100;COMERCIALIZADOR;BAJA;FRONTERA PORTUGAL
UFTA;UGH. UF-TAJO;GAS NATURAL SDG;100;GENERACION;;ZONA ESPANOLA
UI1ENG3;UN. INSTR. ENDG COMPRA (FRAN);ENDESA GENERACION, S.A.;100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
UI1HCG2;UN. INSTR. HCG COMPRA (PORT);HIDROELECTRICA DEL CANTABRICO Generación;100;COMERCIALIZADOR;BAJA;FRONTERA PORTUGAL
UI1HCG3;UN. INSTR. HCG COMPRA (FRAN);HIDROELECTRICA DEL CANTABRICO Generación;100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
UI1IBG2;UN. INSTR. IBEG COMPRA (PORT);IBERDROLA GENERACION;100;COMERCIALIZADOR;BAJA;FRONTERA PORTUGAL
UI1IBG3;UN. INSTR. IBEG COMPRA (FRAN);IBERDROLA GENERACION;100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
UI1UFG3;UN. INSTR. UFG COMPRA (FRAN);GAS NATURAL SDG (UNION FENOSA GENERACION);100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
UIN1 02;UNIDAD INSTRUMENTAL PORTUGAL 1;IBERDROLA GENERACION;100;COMERCIALIZADOR;BAJA;FRONTERA PORTUGAL
UIN1 03;UNIDAD INSTRUMENTAL FRANCIA 1;IBERDROLA GENERACION;100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
UIN2 02;UNIDAD INSTRUMENTAL PORTUGAL 2;HIDROELECTRICA DEL CANTABRICO Generación;100;COMERCIALIZADOR;BAJA;FRONTERA PORTUGAL
UIN2 03;UNIDAD INSTRUMENTAL FRANCIA 2;ENDESA GENERACION, S.A.;100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
ULEA;ULEA;WIND TO MARKET (Act.: Comercialización Re);100;GENERACION;;ZONA ESPANOLA
UNELC01;UNIELECTRICA;UNIELECTRICA ENERGIA S.L.;100;COMERCIALIZADOR;;ZONA ESPANOLA
UNEMSA;UNIÓN DE EMPRESAS MADERERAS;UNIÓN DE EMPRESAS MADERERAS;100;GENERACION;BAJA;ZONA ESPANOLA
UTILC03;BUT ENERGY FRANCE;UTILITYNORTH A/S;100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
UTILCP3;BUT ENERGY FRANCE;UTILITYNORTH A/S;100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
UTILV03;SELL ENERGY FROM FRANCE;UTILITYNORTH A/S;100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
UTILVP3;SELL ENERGY FROM FRANCE;UTILITYNORTH A/S;100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
UZKITA;P.E. ALTOS DE UZKITA;DESARROLLO DE ENERGÍAS RENOVABLES DE NAVARRA;100;GENERACION;BAJA;ZONA ESPANOLA
VALCC01;UNIDAD OFERTANTE DE COMPRA;EUROPA GLOBAL ENERGY S.L.U.;100;COMERCIALIZADOR;;ZONA ESPANOLA
VALEC01;AGENTE COMPRADOR;ELECVAL COMERCIALIZADORA DE ELECTRICIDAD S.L;100;COMERCIALIZADOR;BAJA;ZONA ESPANOLA
VALIC01;HIDROEL. VALIRA COMPRA (ESP);HIDROELECTRICA DEL VALIRA;100;COMERCIALIZADOR;;ZONA ESPANOLA
VAN2;C.N. VANDELLOS II;ENDESA GENERACIÓN, S.A.;l2;GENERACION;;ZONA ESPANOLA
VAQC01;EL. VAQUER ENERGIA COMPRA(ESP);ELÉCTRICA VAQUER ENERGÍA;100;COMERCIALIZADOR;;ZONA ESPANOLA
VERTC01;UNIDAD OFERTA;VERTSEL ENERGIA, S.L.U.;100;COMERCIALIZADOR;;ZONA ESPANOLA
VERTVD1;FOTOVOLTAICAS;VERTSEL ENERGIA, S.L.U.;;100;GENERACION;ZONA ESPANOLA
VIDEC01;VIDER COMPRA;VIACAVA-INCOS DE ENERGÍA, S.A.;100;COMERCIALIZADOR;BAJA;ZONA ESPANOLA
VIECC01;VIESGO GEN. COMER. COMP(ESP);E.ON GENERACION,SL. (ACT. COMERCIALIZACION);100;COMERCIALIZADOR;BAJA;ZONA ESPANOLA
VIECC02;VIES GEN. COMER. COMPRA (PORT);E.ON GENERACION,SL. (ACT. COMERCIALIZACION);100;COMERCIALIZADOR;BAJA;FRONTERA PORTUGAL
VIECCA1;VIESGO GEN. COMER. COMP2 (ESP);E.ON GENERACION,SL. (ACT. COMERCIALIZACION);100;COMERCIALIZADOR;BAJA;ZONA ESPANOLA
VIECVF1;VIECO VENTA SUB. MENS Y ANUA;E.ON GENERACION,SL. (ACT. COMERCIALIZACION);100;COMERCIALIZADOR;BAJA;ZONA ESPANOLA
VIED;VIESGO DISTRIBUCION;E.ON DISTRIBUCION, S.L.;100;DISTRIBUIDOR;BAJA;ZONA ESPANOLA
VIEDVD1;VENTA EXCED. AUTOPROS. VIESGO;E.ON DISTRIBUCION, S.L.;;100;GENERACION;ZONA ESPANOLA
VIEDVS1;VIED AJUSTE CLIENTES;E.ON DISTRIBUCION, S.L.;100;VENTA DIST. AJUSTE CLIENTES;BAJA;ZONA ESPANOLA
VIEEC01;VIESGO ENERGIA (ESP);E.ON ENERGIA, S.L.;100;COMERCIALIZADOR;BAJA;ZONA ESPANOLA
VIEECA1;VIESGO ENERGIA 2 (ESP);E.ON ENERGIA, S.L.;100;COMERCIALIZADOR;;ZONA ESPANOLA
VIEGC02;VIESGO GEN. COMPRA (PORT);E.ON GENERACION, S.L.;100;COMERCIALIZADOR;BAJA;FRONTERA PORTUGAL
VIEGC03;VIESGO COMPRA (FRAN);E.ON GENERACION, S.L.;100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
VIEGCP3;VIEG DERECHOS COMPRA(FRAN);E.ON GENERACION, S.L.;100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
VIEGV03;VIESGO VENTA (FRAN);E.ON GENERACION, S.L.;100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
VIEGVA3;VIESGO VENTA 2 (FRAN);E.ON GENERACION, S.L.;100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
VIEGVB3;VIESGO VENTA 3 (FRAN);E.ON GENERACION, S.L.;100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
VIEGVC3;VIESGO VENTA 4 (FRAN);E.ON GENERACION, S.L.;100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
VIEGVD3;VIESGO VENTA 5 (FRAN);E.ON GENERACION, S.L.;100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
VIEGVE3;VIESGO VENTA 6 (FRAN);E.ON GENERACION, S.L.;100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
VIEGVF3;VIESGO VENTA 7 (FRAN);E.ON GENERACION, S.L.;100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
VIEGVP3;VIEG DERECHOS VENTA(FRAN);E.ON GENERACION, S.L.;100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
VIEGX;CONSUMOS AUXILIARES DE VIEG;E.ON GENERACION, S.L.;100;CONSUMIDOR DIRECTO;;ZONA ESPANOLA
VIES;UGH. VIESGO;E.ON GENERACION, S.L.;;100;GENERACION;ZONA ESPANOLA
VINC01;VINA1 COMPRA;ELECTRICA DE VINALESA, S.L.;100;COMERCIALIZADOR;;ZONA ESPANOLA
VISAC01;SAMOYEDO, S.L.;SAMOYEDO, S.L.;100;CONSUMIDOR DIRECTO;;ZONA ESPANOLA
VISC01;VISCOCEL S.L.U;VISCOCEL S.L.U;100;CONSUMIDOR DIRECTO;;ZONA ESPANOLA
VITPC01;COMPRA DIRECTA MERCADO;VIT PLASTIC, S.L.;100;CONSUMIDOR DIRECTO;BAJA;ZONA ESPANOLA
VOLTC01;COMERCIALIZADOR;VÓLTICO ENERGIA SL;100;COMERCIALIZADOR;;ZONA ESPANOLA
WATIC01;WATIUM SL;WATIUM SL;100;COMERCIALIZADOR;;ZONA ESPANOLA
WMARC03;WIND TO MARKET COMPRA (FR);WIND TO MARKET;100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
WMARCP3;WMARK COMPR DER FRANCIA;;100;COMERCIALIZADOR;;FRONTERA FRANCIA
WMARK01;WIND TO MARKET COM;WIND TO MARKET;100;COMERCIALIZADOR;BAJA;ZONA ESPANOLA
WMARRE1;WMARK VENTA REG. ESPECIAL 1;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMARV03;WIND TO MARKET VENTA (FR);WIND TO MARKET;100;COMERCIALIZADOR;BAJA;FRONTERA FRANCIA
WMARVD1;VENTA EXCED. AUTOPROD. WMARK;WIND TO MARKET;;100;GENERACION;ZONA ESPANOLA
WMARVP3;WIND TO M DER VENTA (FR);WIND TO MARKET (Act.: Comercialización Re);100;COMERCIALIZADOR;;FRONTERA FRANCIA
WMEBRO;W2M REGIMER ORDINARIO EBRO;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMJUCA;W2M REGIMEN ORDINARIO JUCAR;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMPM001;WMARK VENTA PRECIO MERCADO 001;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRB001;WMARK ESP BILAT. RE.1 (VENTA);WIND TO MARKET (Act.: Comercialización Re);100;COMERCIALIZADOR;;ZONA ESPANOLA
WMRE001;WMARK VENTA REG. ESPECIAL 001;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE002;WMARK VENTA REG. ESPECIAL 002;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE003;WMARK VENTA REG. ESPECIAL 003;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE004;WMARK VENTA REG. ESPECIAL 004;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE005;WMARK VENTA REG. ESPECIAL 005;WIND TO MARKET;;100;GENERACION;ZONA ESPANOLA
WMRE006;WMARK VENTA REG. ESPECIAL 006;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE007;WMARK VENTA REG. ESPECIAL 007;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE008;WMARK VENTA REG. ESPECIAL 008;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE009;WMARK VENTA REG. ESPECIAL 009;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE010;WMARK VENTA REG. ESPECIAL 010;WIND TO MARKET;;100;GENERACION;ZONA ESPANOLA
WMRE011;WMARK VENTA REG. ESPECIAL 011;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE012;WMARK VENTA REG. ESPECIAL 012;WIND TO MARKET (Act.;;100;GENERACION;ZONA ESPANOLA
WMRE013;WMARK VENTA REG. ESPECIAL 013;WIND TO MARKET;;100;GENERACION;ZONA ESPANOLA
WMRE016;WMARK VENTA REG. ESPECIAL 016;WIND TO MARKET;;100;GENERACION;ZONA ESPANOLA
WMRE017;WMARK VENTA REG. ESPECIAL 017;WIND TO MARKET;;100;GENERACION;ZONA ESPANOLA
WMRE020;WMARK VENTA REG. ESPECIAL 020;WIND TO MARKET (Act.: Comercializacion Re);;100;GENERACION;ZONA ESPANOLA
WMRE021;WMARK VENTA REG. ESPECIAL 021;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE022;WMARK VENTA REG. ESPECIAL 022;WIND TO MARKET;;100;GENERACION;ZONA ESPANOLA
WMRE023;WMARK VENTA REG. ESPECIAL 023;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE024;WMARK VENTA REG. ESPECIAL 024;WIND TO MARKET;;100;GENERACION;ZONA ESPANOLA
WMRE026;WMARK VENTA REG. ESPECIAL 026;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE027;WMARK VENTA REG. ESPECIAL 027;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE028;WMARK VENTA REG. ESPECIAL 028;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE029;WMARK VENTA REG. ESPECIAL 029;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE030;WMARK VENTA REG. ESPECIAL 030;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE031;WMARK VENTA REG. ESPECIAL 031;WIND TO MARKET;;100;GENERACION;ZONA ESPANOLA
WMRE032;WMARK VENTA REG. ESPECIAL 032;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE033;WMARK VENTA REG. ESPECIAL 033;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE034;WMARK VENTA REG. ESPECIAL 034;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE035;WMARK VENTA REG. ESPECIAL 035;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE036;WMARK VENTA REG. ESPECIAL 036;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE037;WMARK VENTA REG. ESPECIAL 037;WIND TO MARKET;;100;GENERACION;ZONA ESPANOLA
WMRE038;WMARK VENTA REG. ESPECIAL 038;WIND TO MARKET;;100;GENERACION;ZONA ESPANOLA
WMRE039;WMARK VENTA REG. ESPECIAL 039;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE040;WMARK VENTA REG. ESPECIAL 040;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE041;WMARK VENTA REG. ESPECIAL 041;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE042;WMARK VENTA REG. ESPECIAL 042;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE043;WMARK VENTA REG. ESPECIAL 043;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE044;WMARK VENTA REG. ESPECIAL 044;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE045;WMARK VENTA REG. ESPECIAL 045;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE046;WMARK VENTA REG. ESPECIAL 046;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE047;WMARK VENTA REG. ESPECIAL 047;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE048;WMARK VENTA REG. ESPECIAL 048;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE049;WMARK VENTA REG. ESPECIAL 049;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE050;WMARK VENTA REG. ESPECIAL 050;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE051;WMARK VENTA REG. ESPECIAL 051;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE053;WMARK VENTA REG. ESPECIAL 053;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE054;WMARK VENTA REG. ESPECIAL 054;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE055;WMARK VENTA REG. ESPECIAL 055;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE056;WMARK VENTA REG. ESPECIAL 056;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE057;WMARK VENTA REG. ESPECIAL 057;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE058;WMARK VENTA REG. ESPCIAL 058;WIND TO MARKET (Act.;;100;GENERACION;ZONA ESPANOLA
WMRE059;WMARK VENTA REG. ESPECIAL 059;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE060;WMARK VENTA REG. ESPCIAL 060;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE062;WMARK VENTA REG. ESPECIAL 062;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE063;WMARK VENTA REG. ESPECIAL 063;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE064;WMARK VENTA REG. ESPECIAL 064;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE065;WMARK VENTA REG. ESPECIAL 065;WIND TO MARKET (Act.;;100;GENERACION;ZONA ESPANOLA
WMRE066;WMARK VENTA REG. ESPCIAL 066;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE067;WMARK VENTA REG. ESPECIAL 067;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE068;WMARK VENTA REG. ESPECIAL 068;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE069;WMARK VENTA REG. ESPECIAL 069;WIND TO MARKET (Act.;;100;GENERACION;ZONA ESPANOLA
WMRE070;WMARK VENTA REG. ESPCIAL 070;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE071;WMARK VENTA REG. ESPECIAL 071;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE072;WMARK VENTA REG. ESPECIAL 072;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE073;WMARK VENTA REG. ESPECIAL 073;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE074;WMARK VENTA REG. ESPECIAL 074;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE075;WMARK VENTA REG. ESPECIAL 075;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE076;WMARK VENTA REG. ESPECIAL 076;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE077;WMARK VENTA REG. ESPECIAL 077;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE078;WMARK VENTA REG. ESPECIAL 078;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE081;WMARK VENTA REG. ESPECIAL 081;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE082;WMARK VENTA REG. ESPECIAL 082;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE083;WMARK VENTA REG. ESPECIAL 083;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE084;WMARK VENTA REG. ESPECIAL 084;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE085;WMARK VENTA REG. ESPECIAL 085;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE086;WMARK VENTA REG. ESPECIAL 086;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE087;WMARK VENTA REG. ESPECIAL 087;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE088;WMARK VENTA REG. ESPECIAL 088;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE089;WMARK VENTA REG. ESPECIAL 089;WIND TO MARKET (Act.;Comercializacion Re);100;GENERACION;ZONA ESPANOLA
WMRE090;WMAR VENTA REG. ESPECIAL 090;WIND TO MARKET (Act.;Comercialización Re);100;GENERACION;ZONA ESPANOLA
WMRE091;WMARK VENTA REG. ESPECIAL 091;WIND TO MARKET (Act.;Comercialización Re);100;GENERACION;ZONA ESPANOLA
WMRE092;WMARK VENTA REG. ESPECIAL 092;WIND TO MARKET (Act.;Comercialización Re);100;GENERACION;ZONA ESPANOLA
WMRE093;WMARK VENTA REG. ESPECIAL 093;WIND TO MARKET (Act.;Comercialización Re);100;GENERACION;ZONA ESPANOLA
WMRE094;WMARK VENTA REG. ESPECIAL 094;WIND TO MARKET (Act.;Comercialización Re);100;GENERACION;ZONA ESPANOLA
WMRE095;WMARK VENTA REG ESPECIAL 095;WIND TO MARKET (Act.;Comercialización Re);100;GENERACION;ZONA ESPANOLA
WMRE096;WMARK VENTA REG. ESPECIAL;WIND TO MARKET (Act.;Comercialización Re);100;GENERACION;ZONA ESPANOLA
WMRE097;WMARK VENTA REG. ESPECIAL 097;WIND TO MARKET (Act.;Comercialización Re);100;GENERACION;ZONA ESPANOLA
WMRE098;WMARK VENTA REG. ESPECIAL 098;WIND TO MARKET (Act.;Comercialización Re);100;GENERACION;ZONA ESPANOLA
WMRE099;WMARK VENTA REG. ESPECIAL 099;WIND TO MARKET (Act.;Comercialización Re);100;GENERACION;ZONA ESPANOLA
WMRE100;WMARK VENTA REG. ESPECIAL 100;WIND TO MARKET (Act.;Comercialización Re);100;GENERACION;ZONA ESPANOLA
WMRE101;WMARK VENTA REG. ESPECIAL 101;WIND TO MARKET (Act.;Comercialización Re);100;GENERACION;ZONA ESPANOLA
WMRE102;WMARK VENTA REG ESPECIAL 102;WIND TO MARKET (Act.;Comercialización Re);100;GENERACION;ZONA ESPANOLA
WMRE103;WMARK VENTA REG. ESPCIAL 103;WIND TO MARKET (Act.;Comercialización Re);100;GENERACION;ZONA ESPANOLA
WMRE104;WMARK VENTA REG. ESPECIAL 104;WIND TO MARKET (Act.;Comercialización Re);100;GENERACION;ZONA ESPANOLA
WMRE105;WMARK VENTA REG. ESPECIAL 105;WIND TO MARKET (Act.;Comercialización Re);100;GENERACION;ZONA ESPANOLA
WMRE107;WMARK VENTA REG. ESPECIAL 107;WIND TO MARKET (Act.;Comercialización Re);100;GENERACION;ZONA ESPANOLA
WMRE108;WMARK VENTA REG. ESPECIAL 108;WIND TO MARKET (Act.;Comercialización Re);100;GENERACION;ZONA ESPANOLA
WMRE109;WMARK VENTA REG. ESPECIAL 109;WIND TO MARKET (Act.;Comercialización Re);100;GENERACION;ZONA ESPANOLA
WMRE110;WMARK VENTA REG. ESPECIAL 110;WIND TO MARKET (Act.;;100;GENERACION;ZONA ESPANOLA
